Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Tipo de piso en comedor cerámica,Se permite fumar,Parqueadero visitantes,Piso 2,Calefacción,Terraza/Balcón balcón,Alarma,Tipo de piso en alcobas laminado,Cerca centros comerciales,Tipo de piso en comedor laminado,Número de local 0,Cocina integral,Cerca colegios / universidades,Tipo de piso en sala cerámica,Tipo de estufa gas,Sobre vía secundaria,Zonas verdes,Esquinero,Número de local 1,Cocina tipo americano,Número de Ascensores 0,Tipo de cocina abierta,Tipo de piso en estudio cerámica,Ascensor,Baño auxiliar,Salón comunal,Sobre vía principal,Tipo acabado de piso laminado,Tipo de casa tradicional,Tipo de local en centro comercial,Acceso para discapacitados,Sauna / turco,Lote vacio,Closets 4,Vista panorámica,Tipo de piso en estudio laminado,Tipo acabado de piso cerámica,Portería,Estudio o biblioteca,Tipo de cocina paralela,Tipo de comedor comedor independiente,Depósito o cuarto útil,Zona de BBQ,Terraza/Balcón terraza,Vigilancia,Instalación de gas natural,Conjunto cerrado,Cerca transporte público,Deposito 1,Apto para niños,Piso 5,Vigilancia 0,Tipo de lote lote vacío,Zona comercial,Vista exterior,Tipo de comedor sala comedor,Deposito 0,Características del parqueadero cubierto,Vigilancia 24hrs,Sendero peatonal,Piso 3,Citófonos,Zona de lavandería,Piso 0,Zona campestre,Equipado / amoblado,Piso 1,Tipo de parqueadero propio,Ubicado en edificio,Tipo de cortinas persianas,Tipo de piso en sala laminado,Jacuzzi,Piso en baldosa,Area lote 300 m²,Tipo acabado de piso baldosa,Piso en madera,Tipo de casa condominio,Baños de servicio,Calentador gas,Gimnasio,Piso 7,Parqueadero cubierto,Jardín,Cuarto de servicio,Cerca supermercados,Vivienda bifamiliar,Número de líneas teléfonicas 0,Patio,Zona residencial,Piso en porcelanato,Tipo de cocina lineal,Número de Ascensores 1,Comedor auxiliar,Chimenea,Circuito cerrado de TV,Piso 4,Zona para niños,Hall de alcobas,Piscina,Cerca parques,Con terraza,date,city
"Casa en Venta, Santa Ana",MC4513166,Santa Ana,5.560418,-73.34801,apartamento,$450.000.000,Entre 0 y 5 años,125 m²,120 m²,1,"Condominio Santa Ana  Conjunto Cerrado de 5 Casas con Portería y puerta eléctrica, Casas de 125 metros cuadrados, con tres Habitaciones, la principal con baño privado,tres Baños, Sala, Comedor, Cocina Abierta, Patio de ropas, Solarium y garaje",3,3,3,"['Baño auxiliar', 'Características del parqueadero cubierto', 'Cocina tipo americano', 'Piso en baldosa', 'Piso 2', 'Tipo de parqueadero propio', 'Portería', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial']","['Baño auxiliar', 'Características del parqueadero cubierto', 'Cocina tipo americano', 'Piso en baldosa', 'Piso 2', 'Tipo de parqueadero propio', 'Portería', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial']",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Santa lucia",MC4720683,santa lucia,5.539403,-73.362039,apartamento,$125.000.000,Entre 5 y 10 años,70 m²,65 m²,,"Dos habitaciones con closet, dos baños sala comedor, cocina integral, patio de ropas, Estrato 3  Negociable",3,2,2,"['Estudio o biblioteca', 'Piso en baldosa', 'Zona de lavandería', 'Piso 2', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona campestre', 'Zona comercial', 'Zona residencial']","['Estudio o biblioteca', 'Piso en baldosa', 'Zona de lavandería', 'Piso 2', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona campestre', 'Zona comercial', 'Zona residencial']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Casa en Venta, MIRADOR EL LAGO",11295-M3359954,MIRADOR EL LAGO,5.595577,-73.324162,apartamento,$800.000.000,Entre 10 y 20 años,720 m²,720 m²,$220.00 ,"Sensacional casa en zona campestre de 4 pisos con una área construida de 432 mts2 en un terreno total de 720 mts2 cuenta con 6 habitaciones con closets, 6 baños, cuarto estudio, chimenea, cocina integral tipo americano. Jacuzzi en la habitación principal, zona de lavandería. La sala es amplia y espacio de comedor independiente y garaje con puerta eléctrica.",4,5,5,"['Zona de lavandería', 'Tipo de casa condominio', 'Deposito 1', 'Area lote 720 m²', 'Conjunto cerrado']","['Zona de lavandería', 'Tipo de casa condominio', 'Deposito 1', 'Area lote 720 m²', 'Conjunto cerrado']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, Villas del Lago",12373-M4722700,Villas del Lago,5.572055,-73.334033,apartamento,$335.000.000,Entre 5 y 10 años,112 m²,107 m²,$215.00 ,"Descubre el hogar perfecto para tu familia en Villas del Lago, una comunidad vibrante y segura en el norte de Tunja. Esta casa esquinera de tres pisos ¿, no solo es un lugar para vivir, sino un espacio para crecer, soñar y crear recuerdos inolvidables.

Al ingresar, te recibe una amplia sala-comedor, bañada en luz natural, ideal para compartir momentos especiales ¿¿. La cocina integral, moderna y espaciosa, se convierte en el centro de reuniones familiares y creación culinaria. Además, un patio de ropas acogedor añade un toque de practicidad a tu vida cotidiana.

En el segundo nivel, hallarás dos habitaciones confortables, cada una con su propio clóset, prometiendo un descanso tranquilo y privado ¿¿. La luz natural que entra a raudales crea un ambiente sereno y revitalizante. El tercer piso es un santuario de paz, con una sala de estudio, un balcón para tus momentos de reflexión y la habitación principal, un refugio de comodidad REVISA EL VIDEO y no dudes en contarnos ",4,3,3,"['Apto para niños', 'Chimenea', 'Citófonos', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Zona de lavandería', 'Instalación de gas natural', 'Closets 4', 'Número de líneas teléfonicas 0', 'Calentador gas', 'Tipo de casa tradicional', 'Tipo de cocina lineal', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso cerámica', 'Tipo de piso en alcobas laminado', 'Tipo de piso en comedor cerámica', 'Tipo de piso en estudio cerámica', 'Tipo de piso en sala cerámica', 'Vista exterior', 'Area Terraza/Balcón 3 m²', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Jardín', 'Vista panorámica', 'Conjunto cerrado', 'Esquinero', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Salón comunal', 'Sendero peatonal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía principal']","['Apto para niños', 'Chimenea', 'Citófonos', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Zona de lavandería', 'Instalación de gas natural', 'Closets 4', 'Número de líneas teléfonicas 0', 'Calentador gas', 'Tipo de casa tradicional', 'Tipo de cocina lineal', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso cerámica', 'Tipo de piso en alcobas laminado', 'Tipo de piso en comedor cerámica', 'Tipo de piso en estudio cerámica', 'Tipo de piso en sala cerámica', 'Vista exterior', 'Area Terraza/Balcón 3 m²', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Jardín', 'Vista panorámica', 'Conjunto cerrado', 'Esquinero', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Salón comunal', 'Sendero peatonal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía principal']",1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Los cristales",3072-M4127317,los cristales,5.553473,-73.353272,apartamento,$290.000.000,Entre 0 y 5 años,112 m²,112 m²,," apartamento en venta es en el barrio los cristales 112 metros cuadrados  cuenta con 3 habitaciones, sala comedor, cocina, zona de lavandería no tiene parqueadero  cerca a centros comerciales y univeridades, mayor informcaion llamar a elizabeth cely 316 dos setenta y nueve 77 cuarenta y uno.",3,3,2,"['Zona de lavandería', 'Instalación de gas natural', 'Piso 1', 'Calentador gas', 'Tipo de cocina paralela', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Vista exterior', 'Número de Ascensores 0', 'Sobre vía principal', 'Sobre vía secundaria']","['Zona de lavandería', 'Instalación de gas natural', 'Piso 1', 'Calentador gas', 'Tipo de cocina paralela', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Vista exterior', 'Número de Ascensores 0', 'Sobre vía principal', 'Sobre vía secundaria']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
Lote o Casalote en Venta,11295-M4141530,,,,apartamento,$1.800.000.000,Entre 10 y 20 años,7200 m²,7200 m²,,"Se vende lote rural espacioso especialmente de uso industrial o comercial a 400 metros de la autopista sentido sur -norte  a  1 min de Green Hills, a 5 de los centros comerciales como VIVA ,  Homecenter  la Universidad Santo Tomás y del   Nuevo Terminal. De igual manera, se puede lotear de 900 m2 para proyectos residenciales especialmente para casas campestres, el lote tiene 2 entradas. Tiene el punto de agua instalado y el de la luz cerca. Valor del metro cuadrado a 250 mil más económico a diferencia de otros sectores.",3,,,['Tipo de lote lote vacío'],['Tipo de lote lote vacío'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, Tunja",10159-M4536903,,,,apartamento,$270.000.000,Entre 10 y 20 años,83.41 m²,80 m²,1,"Código 6892FR003 Venta de hermoso apartamento a pocas cuadras de la Universidad Pedagógica y Tecnológica de Colombia, del Colegio Normal Femenina LAP, del centro comercial Olímpica, ubicado en un segundo piso con un área de ochenta y tres punto cuarenta y un metros cuadrados, consta de tres habitaciones, la principal con baño privado, dos baños sociales, Sala con chimenea y balcón, comedor, Cocina integral con gas natural y calentador, zona de lavandería, pisos en madera laminada y parqueadero.

Se entrega encortinado y lo mejor de todo el precio es negociable, ¡qué esperas!!!!  si requieres más información contáctanos...
",4,3,3,"['Baño auxiliar', 'Calefacción', 'Chimenea', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Zona de lavandería', 'Piso 2', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Calefacción', 'Chimenea', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Zona de lavandería', 'Piso 2', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']",0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Las Nieves",10159-M4060009,Las Nieves,5.537379,-73.357397,apartamento,$120.000.000,Entre 0 y 5 años,27 m²,25 m²,$15.00 ,"Código 6222FR180 Excelente oportunidad de adquirir apartaestudio cerca al centro de la ciudad de Tunja, de la universidad Antonio Nariño y a pocas cuadras de la facultad de medicina, del Colegio Salesiano con fácil acceso de transporte público; consta de una alcoba con closet y baño privado, cocina integral, sala-comedor y zona de lavandería.Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…
",3,1,1,"['Baño auxiliar', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Zona de lavandería', 'Piso 2', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Portería', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Zona de lavandería', 'Piso 2', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Portería', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Casa en Venta, EL PARAISO TUNJA",11295-M4204386,EL PARAISO TUNJA,5.537356,-73.362719,apartamento,$160.000.000,Entre 10 y 20 años,92 m²,92 m²,1,"Se vende casa esquinera de 2 niveles en una ubicación privilegiada, cerca del Colegio Inem y con fácil acceso a transporte público. A solo 7 minutos del centro histórico, esta vivienda cómoda consta de sala comedor, baño social, cocina, patio de ropas y una habitación en el primer nivel. En el segundo nivel, se encuentran 3 habitaciones y 1 baño. Además, cuenta con una zona de parqueo. ¡No pierdas la oportunidad de adquirir esta casa en una excelente ubicación y con todas las comodidades que necesitas para vivir cómodamente!",3,3,2,"['Zona de lavandería', 'Tipo de casa tradicional', 'Vista exterior']","['Zona de lavandería', 'Tipo de casa tradicional', 'Vista exterior']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, Unicentro",11295-M3827533,Unicentro,5.547044,-73.349235,apartamento,$480.000.000,Entre 10 y 20 años,168.3 m²,168.3 m²,1,"Casa ubicado en un sector exclusivo cerca a centros comerciales como Unicentro, Viva, Olímpica, también EPS y universidades como la Santo Tomas Y UPTC siendo un sector comercial y de zonas recreativas. La casa consta de tres pisos. Primer piso: sala, comedor, cocina, patio de ropas, garaje, estudio, baño social. Segundo piso: tres habitaciones, sala de televisión, baño. Tercer piso: habitación con vestier, baño y terraza.",4,4,3,"['Parqueadero cubierto', 'Zona de lavandería', 'Tipo de casa tradicional', 'Tipo de parqueadero propio']","['Parqueadero cubierto', 'Zona de lavandería', 'Tipo de casa tradicional', 'Tipo de parqueadero propio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, Mesopotamia",10159-M4340709,Mesopotamia,5.545703,-73.35434,apartamento,$270.000.000,Entre 10 y 20 años,75 m²,72 m²,$206.00 ,"CÓDIGO 6643FR431 Venta apartamento en uno de los sectores más cotizados de la ciudad de Tunja, cuenta con un área de setenta y cinco metros cuadrados, consta de dos alcobas cada una con closet y la principal con baño privado, baño social, Sala-comedor, zona de estudio, cocina integral, zona de lavandería, parqueadero, el edificio cuenta con dos salones para reuniones, sauna, jacuzzi, sala con mesa de pin pon, parque infantil y loby.

Quieres obtener más información… contáctanos 
",5,2,2,"['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Estudio o biblioteca', 'Hall de alcobas', 'Jacuzzi', 'Sauna / turco', 'Vigilancia', 'Zona de lavandería', 'Piso 4', 'Tipo acabado de piso cerámica', 'Ascensor', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Salón comunal', 'Zona para niños', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Estudio o biblioteca', 'Hall de alcobas', 'Jacuzzi', 'Sauna / turco', 'Vigilancia', 'Zona de lavandería', 'Piso 4', 'Tipo acabado de piso cerámica', 'Ascensor', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Salón comunal', 'Zona para niños', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']",0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Arboleda",10159-M4747004,Arboleda,5.572896,-73.333148,apartamento,$165.000.000,Entre 0 y 5 años,56 m²,53 m²,$85.00 ,"Código 7181FR407 Excelente oportunidad de adquirir apartamento en conjunto cerrado en la ciudad de Tunja, con fácil acceso de transporte público; a pocas cuadras del Colegio de los Ángeles, Clínica Medilaser, la Universidad de Boyacá y Green Hills, este consta de tres alcobas la principal con closet, baño privado y balcón, baño social, cocina integral, sala-comedor con balcón y zona de lavandería, el conjunto cuenta con vigilancia privada las veinticuatro horas de día, ingreso al conjunto con chip y chut de basuras.

¡Lo mejor de todo... es que es negociable! Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…

 
",3,3,2,"['Baño auxiliar', 'Cocina integral', 'Comedor auxiliar', 'Hall de alcobas', 'Vigilancia', 'Zona de lavandería', 'Piso 7', 'Tipo acabado de piso cerámica', 'Ascensor', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona campestre', 'Zona residencial']","['Baño auxiliar', 'Cocina integral', 'Comedor auxiliar', 'Hall de alcobas', 'Vigilancia', 'Zona de lavandería', 'Piso 7', 'Tipo acabado de piso cerámica', 'Ascensor', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona campestre', 'Zona residencial']",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1/14/2024,tunja
"Local Comercial en Venta, AVENIDA UNIVERSITARIA",11295-M3254528,AVENIDA UNIVERSITARIA,5.543505,-73.349428,local,$1.190.231.092,Entre 5 y 10 años,617 m²,617 m²,,"Local comercial en C.C Green Hills localizado en el BLOQUE 3C PISO 2 local 12C con una área de 552,39M2 con gran vista a la ciudad de Tunja, cerca de la Uniboyacá sobre la calzada Bogotá-Tunja sentido norte -sur",4,,,"['Número de local 3', 'Piso 2', 'Tipo de local en centro comercial']","['Número de local 3', 'Piso 2', 'Tipo de local en centro comercial']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, JUAN CASTELLANOS TUNJA",11295-M4545278,JUAN CASTELLANOS TUNJA,5.527255,-73.370947,apartamento,$320.000.000,Entre 10 y 20 años,102 m²,102 m²,1,"Se vende un amplio apartamento nuevo cerca de la Universidad Juan de Castellanos, el almacén Paraíso y una zona comercial, además de estar cerca de la avenida Oriental. Consta de 3 habitaciones con closet, una sala comedor con excelente iluminación y zona de estudio, 2 baños (uno en la habitación principal y otro social), cocina integral y zona de lavado de ropa. Incluye parqueadero. ¡Aprovecha esta excelente oportunidad para inversión o vivir!",3,3,2,"['Zona de lavandería', 'Piso 3', 'Vista exterior', 'Conjunto cerrado']","['Zona de lavandería', 'Piso 3', 'Vista exterior', 'Conjunto cerrado']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, CENTRO",11295-M4019770,CENTRO,5.532949,-73.360721,apartamento,$300.000.000,Entre 5 y 10 años,122 m²,122 m²,$250.00 ,"Apartamento amplio ubicado en el centro de la ciudad a 6 cuadras de la Plaza de Bolívar, cerca de la Universidad Antonio Nariño y a la Av oriental. Consta de 3 habitaciones con closet, 2 baños, uno en la habitación principal y otro social, cocina integral, sala comedora. Adicionalmente cuenta con un espacio amplio con diferentes proyecciones como por ejemplo hobbies, sala de star, gym, salón social, y un patio en la habitación principal. Cuenta con parqueadero",4,3,2,"['Zona de lavandería', 'Piso 0']","['Zona de lavandería', 'Piso 0']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Local Comercial en Venta, CENTRO COMERCIAL GREEN HILLS TUNJA",2238-M3087846,CENTRO COMERCIAL GREEN HILLS TUNJA,5.569457,-73.331416,local,$800.000.000,Entre 0 y 5 años,117 m²,90 m²,$658.00 ,"MAGNIFICO LOCAL EN PLAZOLETA DE COMIDAS CONTIGUO A HAMBURGUESAS EL CORRAL. EXCELENTES ACABADOS. 90 M2 CONSTRUIDOS MAS 82 M2 DE AREA DE USO EXCLUSIVO EN PLAZOLETA DE COMIDAS PARA ESTE LOCAL, ASIGNADOS POR ESCRITURA. 
LOCAL 4B  EN EXCELENTE CENTRO COMERCIAL Y EMPRESARIAL DE LINDO DISEÑO, TIENE LOCALES COMERCIALES, PLAZOLETAS DE COMIDAS, RESTAURANTES, CAFETERIAS, CLINICA OFTALMICA, CONSULTORIOS MEDICOS, OFICINAS, ESTACION DE SERVICIO, ZONAS PARA NIÑOS, AREA DE GIMNASIO. 
",4,,,"['Número de local 4', 'Piso 1', 'Tipo de local en centro comercial', 'Tipo acabado de piso baldosa', 'Vista exterior', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Vigilancia 24hrs']","['Número de local 4', 'Piso 1', 'Tipo de local en centro comercial', 'Tipo acabado de piso baldosa', 'Vista exterior', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Vigilancia 24hrs']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, CENTRO",11295-M3488284,CENTRO,5.532949,-73.360721,apartamento,$400.000.000,Entre 0 y 5 años,162 m²,162 m²,,"Casa a 2 minutos del Centro histórico de Tunja y cerca de La Plaza Real. Cuenta con un área 162 m² de los cuales 112 m² están construidos. Consta de dos pisos distribuidos de la siguiente forma: Primer piso tiene sala-comedor, cocina, patio de ropas de dos niveles baño social, 1 habitación y cuarto auxiliar. En el segundo piso cuenta con 1 habitación principal con excelente iluminación, baño privado, 2 habitaciones y 1 baño social. Adicionalmente, la propiedad es apta para construir y realizar las modificaciones que se deseen y puede ser usada también con fines comerciales.",3,4,3,"['Zona de lavandería', 'Tipo de casa tradicional']","['Zona de lavandería', 'Tipo de casa tradicional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
